date,series_id,value,is_forecast,model
2023-07-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.57,False,xgb
2023-08-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,10.51,False,xgb
2023-09-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,10.48,False,xgb
2023-10-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.89,False,xgb
2023-11-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.78,False,xgb
2023-12-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.84,False,xgb
2024-01-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.22,False,xgb
2024-02-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.11,False,xgb
2024-03-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,10.69,False,xgb
2024-04-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.05,False,xgb
2024-05-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.45,False,xgb
2024-06-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,12.03,False,xgb
2024-07-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.84,False,xgb
2024-08-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.45,False,xgb
2024-09-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,10.71,False,xgb
2024-10-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.39,False,xgb
2024-11-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,12.07,False,xgb
2024-12-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,13.88,False,xgb
2025-01-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,14.01,False,xgb
2025-02-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,13.45,False,xgb
2025-03-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.33,False,xgb
2025-04-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,10.1,False,xgb
2025-05-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.44,False,xgb
2025-06-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,12.5,False,xgb
2025-07-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,13.854398727416992,True,xgb
2025-08-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,12.941018104553223,True,xgb
2025-09-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.397602081298828,True,xgb
2025-10-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.11899185180664,True,xgb
2025-11-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.08885669708252,True,xgb
2025-12-01,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,11.417847633361816,True,xgb
2021-10-01,E-coli__Third Generation Cephalosporins__East Midlands,12.09,False,xgb
2021-11-01,E-coli__Third Generation Cephalosporins__East Midlands,11.6,False,xgb
2021-12-01,E-coli__Third Generation Cephalosporins__East Midlands,10.53,False,xgb
2022-01-01,E-coli__Third Generation Cephalosporins__East Midlands,11.83,False,xgb
2022-02-01,E-coli__Third Generation Cephalosporins__East Midlands,11.5,False,xgb
2022-03-01,E-coli__Third Generation Cephalosporins__East Midlands,12.78,False,xgb
2022-04-01,E-coli__Third Generation Cephalosporins__East Midlands,12.5,False,xgb
2022-05-01,E-coli__Third Generation Cephalosporins__East Midlands,13.53,False,xgb
2022-06-01,E-coli__Third Generation Cephalosporins__East Midlands,13.23,False,xgb
2022-07-01,E-coli__Third Generation Cephalosporins__East Midlands,13.16,False,xgb
2022-08-01,E-coli__Third Generation Cephalosporins__East Midlands,12.83,False,xgb
2022-09-01,E-coli__Third Generation Cephalosporins__East Midlands,14.49,False,xgb
2022-10-01,E-coli__Third Generation Cephalosporins__East Midlands,14.7,False,xgb
2022-11-01,E-coli__Third Generation Cephalosporins__East Midlands,14.73,False,xgb
2022-12-01,E-coli__Third Generation Cephalosporins__East Midlands,14.49,False,xgb
2023-01-01,E-coli__Third Generation Cephalosporins__East Midlands,12.69,False,xgb
2023-02-01,E-coli__Third Generation Cephalosporins__East Midlands,12.41,False,xgb
2023-03-01,E-coli__Third Generation Cephalosporins__East Midlands,11.84,False,xgb
2023-04-01,E-coli__Third Generation Cephalosporins__East Midlands,13.81,False,xgb
2023-05-01,E-coli__Third Generation Cephalosporins__East Midlands,13.99,False,xgb
2023-06-01,E-coli__Third Generation Cephalosporins__East Midlands,13.15,False,xgb
2023-07-01,E-coli__Third Generation Cephalosporins__East Midlands,13.75,False,xgb
2023-08-01,E-coli__Third Generation Cephalosporins__East Midlands,13.22,False,xgb
2023-09-01,E-coli__Third Generation Cephalosporins__East Midlands,13.66,False,xgb
2023-10-01,E-coli__Third Generation Cephalosporins__East Midlands,12.71,False,xgb
2023-11-01,E-coli__Third Generation Cephalosporins__East Midlands,14.16,False,xgb
2023-12-01,E-coli__Third Generation Cephalosporins__East Midlands,15.68,False,xgb
2024-01-01,E-coli__Third Generation Cephalosporins__East Midlands,15.39,False,xgb
2024-02-01,E-coli__Third Generation Cephalosporins__East Midlands,14.89,False,xgb
2024-03-01,E-coli__Third Generation Cephalosporins__East Midlands,13.58,False,xgb
2024-04-01,E-coli__Third Generation Cephalosporins__East Midlands,14.56,False,xgb
2024-05-01,E-coli__Third Generation Cephalosporins__East Midlands,14.96,False,xgb
2024-06-01,E-coli__Third Generation Cephalosporins__East Midlands,15.44,False,xgb
2024-07-01,E-coli__Third Generation Cephalosporins__East Midlands,16.46,False,xgb
2024-08-01,E-coli__Third Generation Cephalosporins__East Midlands,15.2,False,xgb
2024-09-01,E-coli__Third Generation Cephalosporins__East Midlands,15.27,False,xgb
2024-10-01,E-coli__Third Generation Cephalosporins__East Midlands,13.58,False,xgb
2024-11-01,E-coli__Third Generation Cephalosporins__East Midlands,15.12,False,xgb
2024-12-01,E-coli__Third Generation Cephalosporins__East Midlands,16.28,False,xgb
2025-01-01,E-coli__Third Generation Cephalosporins__East Midlands,18.43,False,xgb
2025-02-01,E-coli__Third Generation Cephalosporins__East Midlands,17.68,False,xgb
2025-03-01,E-coli__Third Generation Cephalosporins__East Midlands,16.94,False,xgb
2025-04-01,E-coli__Third Generation Cephalosporins__East Midlands,16.08,False,xgb
2025-05-01,E-coli__Third Generation Cephalosporins__East Midlands,16.51,False,xgb
2025-06-01,E-coli__Third Generation Cephalosporins__East Midlands,17.23,False,xgb
2025-07-01,E-coli__Third Generation Cephalosporins__East Midlands,17.838014602661133,True,xgb
2025-08-01,E-coli__Third Generation Cephalosporins__East Midlands,18.199430465698242,True,xgb
2025-09-01,E-coli__Third Generation Cephalosporins__East Midlands,18.082481384277344,True,xgb
2025-10-01,E-coli__Third Generation Cephalosporins__East Midlands,16.92943572998047,True,xgb
2025-11-01,E-coli__Third Generation Cephalosporins__East Midlands,17.76740837097168,True,xgb
2025-12-01,E-coli__Third Generation Cephalosporins__East Midlands,17.76740837097168,True,xgb
2021-10-01,E-coli__Third Generation Cephalosporins__East of England,13.16,False,xgb
2021-11-01,E-coli__Third Generation Cephalosporins__East of England,12.45,False,xgb
2021-12-01,E-coli__Third Generation Cephalosporins__East of England,11.53,False,xgb
2022-01-01,E-coli__Third Generation Cephalosporins__East of England,11.91,False,xgb
2022-02-01,E-coli__Third Generation Cephalosporins__East of England,12.15,False,xgb
2022-03-01,E-coli__Third Generation Cephalosporins__East of England,11.79,False,xgb
2022-04-01,E-coli__Third Generation Cephalosporins__East of England,11.68,False,xgb
2022-05-01,E-coli__Third Generation Cephalosporins__East of England,13.91,False,xgb
2022-06-01,E-coli__Third Generation Cephalosporins__East of England,15.13,False,xgb
2022-07-01,E-coli__Third Generation Cephalosporins__East of England,15.07,False,xgb
2022-08-01,E-coli__Third Generation Cephalosporins__East of England,13.56,False,xgb
2022-09-01,E-coli__Third Generation Cephalosporins__East of England,12.74,False,xgb
2022-10-01,E-coli__Third Generation Cephalosporins__East of England,12.93,False,xgb
2022-11-01,E-coli__Third Generation Cephalosporins__East of England,13.45,False,xgb
2022-12-01,E-coli__Third Generation Cephalosporins__East of England,14.49,False,xgb
2023-01-01,E-coli__Third Generation Cephalosporins__East of England,15.59,False,xgb
2023-02-01,E-coli__Third Generation Cephalosporins__East of England,15.88,False,xgb
2023-03-01,E-coli__Third Generation Cephalosporins__East of England,15.79,False,xgb
2023-04-01,E-coli__Third Generation Cephalosporins__East of England,17.31,False,xgb
2023-05-01,E-coli__Third Generation Cephalosporins__East of England,16.49,False,xgb
2023-06-01,E-coli__Third Generation Cephalosporins__East of England,16.73,False,xgb
2023-07-01,E-coli__Third Generation Cephalosporins__East of England,15.33,False,xgb
2023-08-01,E-coli__Third Generation Cephalosporins__East of England,15.12,False,xgb
2023-09-01,E-coli__Third Generation Cephalosporins__East of England,16.26,False,xgb
2023-10-01,E-coli__Third Generation Cephalosporins__East of England,16.47,False,xgb
2023-11-01,E-coli__Third Generation Cephalosporins__East of England,17.43,False,xgb
2023-12-01,E-coli__Third Generation Cephalosporins__East of England,16.2,False,xgb
2024-01-01,E-coli__Third Generation Cephalosporins__East of England,15.11,False,xgb
2024-02-01,E-coli__Third Generation Cephalosporins__East of England,15.73,False,xgb
2024-03-01,E-coli__Third Generation Cephalosporins__East of England,16.39,False,xgb
2024-04-01,E-coli__Third Generation Cephalosporins__East of England,17.92,False,xgb
2024-05-01,E-coli__Third Generation Cephalosporins__East of England,17.83,False,xgb
2024-06-01,E-coli__Third Generation Cephalosporins__East of England,17.16,False,xgb
2024-07-01,E-coli__Third Generation Cephalosporins__East of England,17.62,False,xgb
2024-08-01,E-coli__Third Generation Cephalosporins__East of England,17.77,False,xgb
2024-09-01,E-coli__Third Generation Cephalosporins__East of England,17.95,False,xgb
2024-10-01,E-coli__Third Generation Cephalosporins__East of England,17.21,False,xgb
2024-11-01,E-coli__Third Generation Cephalosporins__East of England,16.65,False,xgb
2024-12-01,E-coli__Third Generation Cephalosporins__East of England,16.31,False,xgb
2025-01-01,E-coli__Third Generation Cephalosporins__East of England,15.84,False,xgb
2025-02-01,E-coli__Third Generation Cephalosporins__East of England,15.99,False,xgb
2025-03-01,E-coli__Third Generation Cephalosporins__East of England,16.37,False,xgb
2025-04-01,E-coli__Third Generation Cephalosporins__East of England,17.2,False,xgb
2025-05-01,E-coli__Third Generation Cephalosporins__East of England,16.3,False,xgb
2025-06-01,E-coli__Third Generation Cephalosporins__East of England,16.07,False,xgb
2025-07-01,E-coli__Third Generation Cephalosporins__East of England,16.056276321411133,True,xgb
2025-08-01,E-coli__Third Generation Cephalosporins__East of England,16.313501358032227,True,xgb
2025-09-01,E-coli__Third Generation Cephalosporins__East of England,16.353351593017578,True,xgb
2025-10-01,E-coli__Third Generation Cephalosporins__East of England,16.44574737548828,True,xgb
2025-11-01,E-coli__Third Generation Cephalosporins__East of England,17.52794647216797,True,xgb
2025-12-01,E-coli__Third Generation Cephalosporins__East of England,17.545684814453125,True,xgb
2021-10-01,E-coli__Third Generation Cephalosporins__London,20.02,False,xgb
2021-11-01,E-coli__Third Generation Cephalosporins__London,20.82,False,xgb
2021-12-01,E-coli__Third Generation Cephalosporins__London,21.29,False,xgb
2022-01-01,E-coli__Third Generation Cephalosporins__London,21.12,False,xgb
2022-02-01,E-coli__Third Generation Cephalosporins__London,19.31,False,xgb
2022-03-01,E-coli__Third Generation Cephalosporins__London,20.33,False,xgb
2022-04-01,E-coli__Third Generation Cephalosporins__London,21.28,False,xgb
2022-05-01,E-coli__Third Generation Cephalosporins__London,21.43,False,xgb
2022-06-01,E-coli__Third Generation Cephalosporins__London,22.05,False,xgb
2022-07-01,E-coli__Third Generation Cephalosporins__London,22.5,False,xgb
2022-08-01,E-coli__Third Generation Cephalosporins__London,22.36,False,xgb
2022-09-01,E-coli__Third Generation Cephalosporins__London,21.75,False,xgb
2022-10-01,E-coli__Third Generation Cephalosporins__London,20.09,False,xgb
2022-11-01,E-coli__Third Generation Cephalosporins__London,21.85,False,xgb
2022-12-01,E-coli__Third Generation Cephalosporins__London,23.03,False,xgb
2023-01-01,E-coli__Third Generation Cephalosporins__London,23.14,False,xgb
2023-02-01,E-coli__Third Generation Cephalosporins__London,24.0,False,xgb
2023-03-01,E-coli__Third Generation Cephalosporins__London,24.71,False,xgb
2023-04-01,E-coli__Third Generation Cephalosporins__London,26.54,False,xgb
2023-05-01,E-coli__Third Generation Cephalosporins__London,26.22,False,xgb
2023-06-01,E-coli__Third Generation Cephalosporins__London,26.07,False,xgb
2023-07-01,E-coli__Third Generation Cephalosporins__London,25.43,False,xgb
2023-08-01,E-coli__Third Generation Cephalosporins__London,24.75,False,xgb
2023-09-01,E-coli__Third Generation Cephalosporins__London,25.48,False,xgb
2023-10-01,E-coli__Third Generation Cephalosporins__London,25.67,False,xgb
2023-11-01,E-coli__Third Generation Cephalosporins__London,25.02,False,xgb
2023-12-01,E-coli__Third Generation Cephalosporins__London,22.79,False,xgb
2024-01-01,E-coli__Third Generation Cephalosporins__London,23.47,False,xgb
2024-02-01,E-coli__Third Generation Cephalosporins__London,24.62,False,xgb
2024-03-01,E-coli__Third Generation Cephalosporins__London,25.29,False,xgb
2024-04-01,E-coli__Third Generation Cephalosporins__London,25.94,False,xgb
2024-05-01,E-coli__Third Generation Cephalosporins__London,27.46,False,xgb
2024-06-01,E-coli__Third Generation Cephalosporins__London,28.09,False,xgb
2024-07-01,E-coli__Third Generation Cephalosporins__London,28.84,False,xgb
2024-08-01,E-coli__Third Generation Cephalosporins__London,26.81,False,xgb
2024-09-01,E-coli__Third Generation Cephalosporins__London,26.24,False,xgb
2024-10-01,E-coli__Third Generation Cephalosporins__London,25.23,False,xgb
2024-11-01,E-coli__Third Generation Cephalosporins__London,24.66,False,xgb
2024-12-01,E-coli__Third Generation Cephalosporins__London,26.42,False,xgb
2025-01-01,E-coli__Third Generation Cephalosporins__London,25.09,False,xgb
2025-02-01,E-coli__Third Generation Cephalosporins__London,26.1,False,xgb
2025-03-01,E-coli__Third Generation Cephalosporins__London,25.5,False,xgb
2025-04-01,E-coli__Third Generation Cephalosporins__London,25.95,False,xgb
2025-05-01,E-coli__Third Generation Cephalosporins__London,26.39,False,xgb
2025-06-01,E-coli__Third Generation Cephalosporins__London,25.67,False,xgb
2025-07-01,E-coli__Third Generation Cephalosporins__London,26.637235641479492,True,xgb
2025-08-01,E-coli__Third Generation Cephalosporins__London,26.34013557434082,True,xgb
2025-09-01,E-coli__Third Generation Cephalosporins__London,25.42875099182129,True,xgb
2025-10-01,E-coli__Third Generation Cephalosporins__London,25.825450897216797,True,xgb
2025-11-01,E-coli__Third Generation Cephalosporins__London,25.993318557739258,True,xgb
2025-12-01,E-coli__Third Generation Cephalosporins__London,25.476051330566406,True,xgb
2021-10-01,E-coli__Third Generation Cephalosporins__North East,6.62,False,xgb
2021-11-01,E-coli__Third Generation Cephalosporins__North East,7.35,False,xgb
2021-12-01,E-coli__Third Generation Cephalosporins__North East,8.15,False,xgb
2022-01-01,E-coli__Third Generation Cephalosporins__North East,9.05,False,xgb
2022-02-01,E-coli__Third Generation Cephalosporins__North East,9.55,False,xgb
2022-03-01,E-coli__Third Generation Cephalosporins__North East,10.94,False,xgb
2022-04-01,E-coli__Third Generation Cephalosporins__North East,10.29,False,xgb
2022-05-01,E-coli__Third Generation Cephalosporins__North East,8.26,False,xgb
2022-06-01,E-coli__Third Generation Cephalosporins__North East,6.55,False,xgb
2022-07-01,E-coli__Third Generation Cephalosporins__North East,8.74,False,xgb
2022-08-01,E-coli__Third Generation Cephalosporins__North East,10.14,False,xgb
2022-09-01,E-coli__Third Generation Cephalosporins__North East,11.39,False,xgb
2022-10-01,E-coli__Third Generation Cephalosporins__North East,9.87,False,xgb
2022-11-01,E-coli__Third Generation Cephalosporins__North East,9.77,False,xgb
2022-12-01,E-coli__Third Generation Cephalosporins__North East,10.46,False,xgb
2023-01-01,E-coli__Third Generation Cephalosporins__North East,9.64,False,xgb
2023-02-01,E-coli__Third Generation Cephalosporins__North East,11.72,False,xgb
2023-03-01,E-coli__Third Generation Cephalosporins__North East,11.08,False,xgb
2023-04-01,E-coli__Third Generation Cephalosporins__North East,13.45,False,xgb
2023-05-01,E-coli__Third Generation Cephalosporins__North East,12.39,False,xgb
2023-06-01,E-coli__Third Generation Cephalosporins__North East,10.87,False,xgb
2023-07-01,E-coli__Third Generation Cephalosporins__North East,10.61,False,xgb
2023-08-01,E-coli__Third Generation Cephalosporins__North East,11.24,False,xgb
2023-09-01,E-coli__Third Generation Cephalosporins__North East,11.47,False,xgb
2023-10-01,E-coli__Third Generation Cephalosporins__North East,11.61,False,xgb
2023-11-01,E-coli__Third Generation Cephalosporins__North East,10.39,False,xgb
2023-12-01,E-coli__Third Generation Cephalosporins__North East,11.59,False,xgb
2024-01-01,E-coli__Third Generation Cephalosporins__North East,9.88,False,xgb
2024-02-01,E-coli__Third Generation Cephalosporins__North East,11.25,False,xgb
2024-03-01,E-coli__Third Generation Cephalosporins__North East,11.9,False,xgb
2024-04-01,E-coli__Third Generation Cephalosporins__North East,10.87,False,xgb
2024-05-01,E-coli__Third Generation Cephalosporins__North East,8.85,False,xgb
2024-06-01,E-coli__Third Generation Cephalosporins__North East,8.09,False,xgb
2024-07-01,E-coli__Third Generation Cephalosporins__North East,9.39,False,xgb
2024-08-01,E-coli__Third Generation Cephalosporins__North East,10.83,False,xgb
2024-09-01,E-coli__Third Generation Cephalosporins__North East,11.92,False,xgb
2024-10-01,E-coli__Third Generation Cephalosporins__North East,13.35,False,xgb
2024-11-01,E-coli__Third Generation Cephalosporins__North East,13.76,False,xgb
2024-12-01,E-coli__Third Generation Cephalosporins__North East,12.61,False,xgb
2025-01-01,E-coli__Third Generation Cephalosporins__North East,12.41,False,xgb
2025-02-01,E-coli__Third Generation Cephalosporins__North East,12.09,False,xgb
2025-03-01,E-coli__Third Generation Cephalosporins__North East,12.8,False,xgb
2025-04-01,E-coli__Third Generation Cephalosporins__North East,12.06,False,xgb
2025-05-01,E-coli__Third Generation Cephalosporins__North East,11.83,False,xgb
2025-06-01,E-coli__Third Generation Cephalosporins__North East,13.04,False,xgb
2025-07-01,E-coli__Third Generation Cephalosporins__North East,12.921013832092285,True,xgb
2025-08-01,E-coli__Third Generation Cephalosporins__North East,12.390412330627441,True,xgb
2025-09-01,E-coli__Third Generation Cephalosporins__North East,12.474830627441406,True,xgb
2025-10-01,E-coli__Third Generation Cephalosporins__North East,11.36668872833252,True,xgb
2025-11-01,E-coli__Third Generation Cephalosporins__North East,11.763275146484375,True,xgb
2025-12-01,E-coli__Third Generation Cephalosporins__North East,11.254158020019531,True,xgb
2021-10-01,E-coli__Third Generation Cephalosporins__North West,13.53,False,xgb
2021-11-01,E-coli__Third Generation Cephalosporins__North West,13.93,False,xgb
2021-12-01,E-coli__Third Generation Cephalosporins__North West,15.31,False,xgb
2022-01-01,E-coli__Third Generation Cephalosporins__North West,16.64,False,xgb
2022-02-01,E-coli__Third Generation Cephalosporins__North West,16.06,False,xgb
2022-03-01,E-coli__Third Generation Cephalosporins__North West,15.79,False,xgb
2022-04-01,E-coli__Third Generation Cephalosporins__North West,15.73,False,xgb
2022-05-01,E-coli__Third Generation Cephalosporins__North West,15.96,False,xgb
2022-06-01,E-coli__Third Generation Cephalosporins__North West,15.43,False,xgb
2022-07-01,E-coli__Third Generation Cephalosporins__North West,16.32,False,xgb
2022-08-01,E-coli__Third Generation Cephalosporins__North West,16.3,False,xgb
2022-09-01,E-coli__Third Generation Cephalosporins__North West,15.51,False,xgb
2022-10-01,E-coli__Third Generation Cephalosporins__North West,15.19,False,xgb
2022-11-01,E-coli__Third Generation Cephalosporins__North West,13.32,False,xgb
2022-12-01,E-coli__Third Generation Cephalosporins__North West,13.89,False,xgb
2023-01-01,E-coli__Third Generation Cephalosporins__North West,13.4,False,xgb
2023-02-01,E-coli__Third Generation Cephalosporins__North West,14.3,False,xgb
2023-03-01,E-coli__Third Generation Cephalosporins__North West,13.56,False,xgb
2023-04-01,E-coli__Third Generation Cephalosporins__North West,13.32,False,xgb
2023-05-01,E-coli__Third Generation Cephalosporins__North West,14.22,False,xgb
2023-06-01,E-coli__Third Generation Cephalosporins__North West,14.92,False,xgb
2023-07-01,E-coli__Third Generation Cephalosporins__North West,15.23,False,xgb
2023-08-01,E-coli__Third Generation Cephalosporins__North West,14.91,False,xgb
2023-09-01,E-coli__Third Generation Cephalosporins__North West,14.08,False,xgb
2023-10-01,E-coli__Third Generation Cephalosporins__North West,15.2,False,xgb
2023-11-01,E-coli__Third Generation Cephalosporins__North West,15.68,False,xgb
2023-12-01,E-coli__Third Generation Cephalosporins__North West,16.91,False,xgb
2024-01-01,E-coli__Third Generation Cephalosporins__North West,14.86,False,xgb
2024-02-01,E-coli__Third Generation Cephalosporins__North West,13.89,False,xgb
2024-03-01,E-coli__Third Generation Cephalosporins__North West,14.24,False,xgb
2024-04-01,E-coli__Third Generation Cephalosporins__North West,15.53,False,xgb
2024-05-01,E-coli__Third Generation Cephalosporins__North West,16.38,False,xgb
2024-06-01,E-coli__Third Generation Cephalosporins__North West,15.56,False,xgb
2024-07-01,E-coli__Third Generation Cephalosporins__North West,15.81,False,xgb
2024-08-01,E-coli__Third Generation Cephalosporins__North West,15.39,False,xgb
2024-09-01,E-coli__Third Generation Cephalosporins__North West,17.03,False,xgb
2024-10-01,E-coli__Third Generation Cephalosporins__North West,17.35,False,xgb
2024-11-01,E-coli__Third Generation Cephalosporins__North West,18.24,False,xgb
2024-12-01,E-coli__Third Generation Cephalosporins__North West,17.66,False,xgb
2025-01-01,E-coli__Third Generation Cephalosporins__North West,17.12,False,xgb
2025-02-01,E-coli__Third Generation Cephalosporins__North West,17.17,False,xgb
2025-03-01,E-coli__Third Generation Cephalosporins__North West,16.98,False,xgb
2025-04-01,E-coli__Third Generation Cephalosporins__North West,18.16,False,xgb
2025-05-01,E-coli__Third Generation Cephalosporins__North West,18.41,False,xgb
2025-06-01,E-coli__Third Generation Cephalosporins__North West,18.36,False,xgb
2025-07-01,E-coli__Third Generation Cephalosporins__North West,18.239036560058594,True,xgb
2025-08-01,E-coli__Third Generation Cephalosporins__North West,18.230640411376953,True,xgb
2025-09-01,E-coli__Third Generation Cephalosporins__North West,18.127662658691406,True,xgb
2025-10-01,E-coli__Third Generation Cephalosporins__North West,18.124130249023438,True,xgb
2025-11-01,E-coli__Third Generation Cephalosporins__North West,18.093034744262695,True,xgb
2025-12-01,E-coli__Third Generation Cephalosporins__North West,18.189077377319336,True,xgb
2021-10-01,E-coli__Third Generation Cephalosporins__South East,12.77,False,xgb
2021-11-01,E-coli__Third Generation Cephalosporins__South East,13.45,False,xgb
2021-12-01,E-coli__Third Generation Cephalosporins__South East,13.83,False,xgb
2022-01-01,E-coli__Third Generation Cephalosporins__South East,13.89,False,xgb
2022-02-01,E-coli__Third Generation Cephalosporins__South East,14.1,False,xgb
2022-03-01,E-coli__Third Generation Cephalosporins__South East,14.29,False,xgb
2022-04-01,E-coli__Third Generation Cephalosporins__South East,14.68,False,xgb
2022-05-01,E-coli__Third Generation Cephalosporins__South East,14.05,False,xgb
2022-06-01,E-coli__Third Generation Cephalosporins__South East,13.49,False,xgb
2022-07-01,E-coli__Third Generation Cephalosporins__South East,13.81,False,xgb
2022-08-01,E-coli__Third Generation Cephalosporins__South East,14.04,False,xgb
2022-09-01,E-coli__Third Generation Cephalosporins__South East,15.54,False,xgb
2022-10-01,E-coli__Third Generation Cephalosporins__South East,15.61,False,xgb
2022-11-01,E-coli__Third Generation Cephalosporins__South East,15.53,False,xgb
2022-12-01,E-coli__Third Generation Cephalosporins__South East,15.88,False,xgb
2023-01-01,E-coli__Third Generation Cephalosporins__South East,15.93,False,xgb
2023-02-01,E-coli__Third Generation Cephalosporins__South East,16.89,False,xgb
2023-03-01,E-coli__Third Generation Cephalosporins__South East,16.83,False,xgb
2023-04-01,E-coli__Third Generation Cephalosporins__South East,16.8,False,xgb
2023-05-01,E-coli__Third Generation Cephalosporins__South East,16.23,False,xgb
2023-06-01,E-coli__Third Generation Cephalosporins__South East,16.23,False,xgb
2023-07-01,E-coli__Third Generation Cephalosporins__South East,16.96,False,xgb
2023-08-01,E-coli__Third Generation Cephalosporins__South East,17.27,False,xgb
2023-09-01,E-coli__Third Generation Cephalosporins__South East,15.96,False,xgb
2023-10-01,E-coli__Third Generation Cephalosporins__South East,15.03,False,xgb
2023-11-01,E-coli__Third Generation Cephalosporins__South East,15.68,False,xgb
2023-12-01,E-coli__Third Generation Cephalosporins__South East,16.98,False,xgb
2024-01-01,E-coli__Third Generation Cephalosporins__South East,16.51,False,xgb
2024-02-01,E-coli__Third Generation Cephalosporins__South East,16.5,False,xgb
2024-03-01,E-coli__Third Generation Cephalosporins__South East,15.73,False,xgb
2024-04-01,E-coli__Third Generation Cephalosporins__South East,16.79,False,xgb
2024-05-01,E-coli__Third Generation Cephalosporins__South East,17.13,False,xgb
2024-06-01,E-coli__Third Generation Cephalosporins__South East,17.99,False,xgb
2024-07-01,E-coli__Third Generation Cephalosporins__South East,17.98,False,xgb
2024-08-01,E-coli__Third Generation Cephalosporins__South East,17.48,False,xgb
2024-09-01,E-coli__Third Generation Cephalosporins__South East,17.47,False,xgb
2024-10-01,E-coli__Third Generation Cephalosporins__South East,17.3,False,xgb
2024-11-01,E-coli__Third Generation Cephalosporins__South East,17.03,False,xgb
2024-12-01,E-coli__Third Generation Cephalosporins__South East,17.94,False,xgb
2025-01-01,E-coli__Third Generation Cephalosporins__South East,17.18,False,xgb
2025-02-01,E-coli__Third Generation Cephalosporins__South East,17.93,False,xgb
2025-03-01,E-coli__Third Generation Cephalosporins__South East,16.7,False,xgb
2025-04-01,E-coli__Third Generation Cephalosporins__South East,17.8,False,xgb
2025-05-01,E-coli__Third Generation Cephalosporins__South East,17.3,False,xgb
2025-06-01,E-coli__Third Generation Cephalosporins__South East,16.08,False,xgb
2025-07-01,E-coli__Third Generation Cephalosporins__South East,15.637166023254395,True,xgb
2025-08-01,E-coli__Third Generation Cephalosporins__South East,15.823418617248535,True,xgb
2025-09-01,E-coli__Third Generation Cephalosporins__South East,16.39280128479004,True,xgb
2025-10-01,E-coli__Third Generation Cephalosporins__South East,16.751089096069336,True,xgb
2025-11-01,E-coli__Third Generation Cephalosporins__South East,17.2115535736084,True,xgb
2025-12-01,E-coli__Third Generation Cephalosporins__South East,17.38020896911621,True,xgb
2021-10-01,E-coli__Third Generation Cephalosporins__South West,11.59,False,xgb
2021-11-01,E-coli__Third Generation Cephalosporins__South West,10.17,False,xgb
2021-12-01,E-coli__Third Generation Cephalosporins__South West,8.1,False,xgb
2022-01-01,E-coli__Third Generation Cephalosporins__South West,8.99,False,xgb
2022-02-01,E-coli__Third Generation Cephalosporins__South West,9.81,False,xgb
2022-03-01,E-coli__Third Generation Cephalosporins__South West,10.06,False,xgb
2022-04-01,E-coli__Third Generation Cephalosporins__South West,9.17,False,xgb
2022-05-01,E-coli__Third Generation Cephalosporins__South West,9.86,False,xgb
2022-06-01,E-coli__Third Generation Cephalosporins__South West,10.01,False,xgb
2022-07-01,E-coli__Third Generation Cephalosporins__South West,8.9,False,xgb
2022-08-01,E-coli__Third Generation Cephalosporins__South West,8.81,False,xgb
2022-09-01,E-coli__Third Generation Cephalosporins__South West,10.19,False,xgb
2022-10-01,E-coli__Third Generation Cephalosporins__South West,11.67,False,xgb
2022-11-01,E-coli__Third Generation Cephalosporins__South West,11.56,False,xgb
2022-12-01,E-coli__Third Generation Cephalosporins__South West,10.98,False,xgb
2023-01-01,E-coli__Third Generation Cephalosporins__South West,11.23,False,xgb
2023-02-01,E-coli__Third Generation Cephalosporins__South West,10.84,False,xgb
